danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,songName,duration_min,cluster
0.8153098420413123,0.5785310734463277,8,1,0.0519630273258313,0.0173463372156769,0,0.1917387191202177,0.4294105307321166,0.4584151481421264,0k4d5YPDr1r7FX77VdqWez,You Right,0.3222360854438316,5
0.6160388821385178,0.5649717514124294,1,1,0.0744480143686403,0.3220155841074097,0,0.2076357881975745,0.1755821271239773,0.4650124441887515,3Vi5XqYrmQgOYBajMWSvCi,Need To Know,0.3625221070980868,5
0.5188335358444714,0.847457627118644,8,1,0.1517640032275073,0.0152276359160125,0,0.9269853527660292,0.3591357247744912,0.1333591805595507,2BITQ360Knh6qNAOqR7Dyq,Miss The Rage (feat. Playboi Carti),0.402119300510787,4
0.761846901579587,0.7310734463276837,9,1,0.0667229854327063,0.0823904671153723,0,0.2413413330580694,0.6926788336479967,0.5650724764560953,5RWp0wbRWI5rC8qemJ42h8,Y DON'T U,0.2176557394847887,6
0.7229647630619684,0.5129943502824859,3,0,0.279037960523984,0.1546381814339264,0,0.2270594103154767,0.5500314663310257,0.5588691421639131,4VW44pawoOHPUjlN7DX5vk,GANG GANG (with Lil Wayne),0.3092244260727386,1
0.6731470230862697,0.6587570621468926,4,0,0.0511658049762694,0.3029472724104305,0,0.4219726931010836,0.60562198447661,0.2704578711057193,0RY6G1JjcZNJP6QtCFlzHm,Just For Me (feat. SZA) - Space Jam: A New Legacy,0.3731624494419525,1
0.8116646415552855,0.2418079096045197,7,0,0.1562650273285049,0.5635475322691451,0,0.1725147749280917,0.0948185441577512,0.3724439386170067,4uZN4qoIhwCQz3HcthbcGv,Dolce & Gabbana - Slowed,0.4214804177976765,3
0.5625759416767923,0.5389830508474576,1,1,0.2832117722811161,0.164172337282416,0,0.7064137802981743,0.4829032934759806,0.5093487749665446,5fbHRCsGpFIOLRtlhCRFDR,LEMONHEAD (feat. 42 Dugg),0.2139646973026361,4
0.692588092345079,0.8983050847457626,10,0,0.0638762968709961,0.0161810515008615,1,0.2146654470424637,0.3622823578770714,0.4273609565141263,3M89zvwwb1jtDUDKYNsdiA,Calabria (feat. Lujavo & Nito-Onna),0.2083901651771812,1
0.6184690157958689,0.5887005649717514,3,0,0.4598188721730478,0.2287927269221785,0,0.3490928858883811,0.7199496538703586,0.5591005165276337,5RXOfsXcysYnhjEwXFTkG3,Brave (feat. Dakk & EVAN GIIA),0.3488106984099282,1
0.4993924665856621,0.5796610169491525,4,1,0.1336386388717201,0.0667120774978561,0,0.7261420467724216,0.0864275225508705,0.1332278599747364,6rfahvufEQDIVTHJIU2QQB,"For Aisha (Featured in ""The Sky Is Pink"")",0.547969796147048,2
0.4447144592952613,0.7084745762711864,8,0,0.0396437610695539,0.0246558566995189,0,0.1827829222077313,0.2920075519194461,0.4957227009517616,5wSuylaa590DX3BPB6s6NO,Trenches,0.2850158159935371,2
0.6172539489671933,0.406779661016949,10,0,0.165231147079412,0.5985061037136067,0,0.3987604520913134,0.1210404866792531,0.3762835023825306,13HsOwrwTA5HgLuoaDHncP,RUNITUP (feat. Teezo Touchdown),0.3914748097418464,3
0.3098420413122722,0.4214689265536723,1,0,0.1290766527449614,0.2457423373194933,0,0.2634928470580722,0.1147472204740927,0.3321410258013683,23aigxgRn6cVPxkJF3S5oe,4U,0.3740916148466655,2
0.7557715674362091,0.7039548022598869,6,0,0.3499592682339908,0.139807272336276,0,0.2717012491631305,0.6297461715963918,0.5270020135823006,6p9MYo3jPcffM4tT1B3Bq8,Key to the Streets (Remix),0.4209515602477815,1
0.6415552855407048,0.8429378531073446,1,0,0.5711670028024495,0.348499350353214,0,0.49294996734759,0.4545835955527585,0.6347286666583289,2goHCrsDJaflEwQ930ef0o,MASSA,0.3827763272235627,4
0.8140947752126366,0.5220338983050847,11,1,0.4846590301909141,0.0206303242301566,0,0.3280620900076697,0.6224040276903712,0.5400090048401016,7z4xW9WY86uH3gd1V9pfCM,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),0.2471198085316614,5
0.6585662211421628,0.2338983050847457,0,1,0.5594144625618026,0.164172337282416,0,0.2306804311269926,0.5961820851688692,0.4695023575171654,4Sugj8dF1Cbb53LcGJhIxO,Rollin Stone,0.3762340191660185,0
0.905224787363305,0.632768361581921,1,1,0.5932733730263408,0.170528441181409,0,0.1673634097917024,0.6307950492972518,0.5269707467763924,0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To,0.1706763085329816,6
0.8092345078979344,0.7954802259887005,7,1,0.3856385696428702,0.0380036748874042,0,0.1998762651519635,0.3633312355779315,0.2459634553572545,2CHmgtK8OCL28WtIK96u4N,30 Hours,0.5110823911607485,5
0.6634264884568651,0.744632768361582,1,1,0.3882516534595818,0.1556975320837586,0,0.4712998471115735,0.0790853786448499,0.2466012981977813,0SPUNC31ZXVbadaj4M5TfD,Dumb It Down (feat. GemStones & Graham Burris),0.4118675943714883,5
0.5382746051032807,0.5096045197740113,7,1,0.4064305890649037,0.317778181508081,0,0.3060576178852623,0.6874344451436962,0.4467026026489238,2cv6XK6H0imQqD16uvHMOS,Feelin' Peachy,0.3315785082076719,0
0.4191980558930741,0.8824858757062147,4,1,0.0196135623106478,0.0001287111039546,0,0.3962594412934355,0.2437591776798825,0.4867678877396602,57bgtoPSgt236HzfBOd8kj,Thunderstruck,0.4758125816855575,2
0.4410692588092345,0.6779661016949152,5,0,0.0176624531733222,0.2616325970669759,0,0.3477186082211492,0.5342983008181246,0.1273184336580912,6urCAbunOQI4bLhmGpX7iS,Don't Speak,0.4388173003217966,1
0.603888213851762,0.5367231638418078,1,1,0.0078728566371037,0.0188294281254419,0,0.4123163964665194,0.5332494231172645,0.3712933201595859,7aNW0M1R6eUnoXKpN2HncV,HEADY,0.3642195796342567,6
0.4750911300121507,0.5322033898305084,6,0,0.0011504196860127,0.0508218177503735,0,0.4207746260921212,0.4398993077407174,0.2020961266680841,5bzXWaxInedSVFe7w18hgf,Karma & Friends,0.2844596546131233,1
0.6561360874848117,0.4757062146892655,2,1,0.4180142722086067,0.0087761904585346,0,0.2185952457734482,0.4640234948604992,0.1261490551171254,2Wp2IjSLARq1XaoIMaDgCp,Everybody Loves You,0.3183060868718746,5
0.7302551640340219,0.9084745762711864,6,0,0.139702127625027,0.0038290229238183,0,0.3652971393372859,0.6622613803230543,0.4524994684642996,0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,0.3223001825061541,1
0.7326852976913731,0.8836158192090396,11,0,0.0209130470834551,0.024232116439586,0,0.4897493269781449,0.9853157121879588,0.4038733319159048,4Hff1IjRbLGeLgFgxvHflk,DARE,0.4136233105095947,6
0.6002430133657352,0.902824858757062,2,1,0.0538748226483405,0.0019221917541204,0,0.5759086648076612,0.7786868051185231,0.4263041384744301,5YBVDvTSSSiqv7KZDeUlXA,Renegades Of Funk,0.4525653746833315,4
0.4240583232077765,0.6293785310734463,0,1,0.0733466058859769,0.133451168437283,0,0.195335071801615,0.5961820851688692,0.2824455644909139,0CoPoNohPHCjvggWHlxgk5,Kielbasa,0.3110495365349273,2
0.4191980558930741,0.6666666666666666,5,1,0.014568566738008,0.0057994151325062,0,0.3351741379980707,0.34340255926159,0.3460922745975962,5h9hkYIBWTZYFRmF6Iz1gt,Love/Paranoia,0.3215425285321614,2
0.7424058323207777,0.4497175141242938,1,1,0.0209130470834551,0.4904523374307251,0,0.3463405077844281,0.368575624082232,0.4021474042297735,7DadX5HSUmxfYdwRNqXTks,Patagonia,0.3323490118634104,3
0.7302551640340219,0.897175141242938,4,1,0.0114689861218998,0.0100262242253365,0,0.7776775409785963,0.7577092511013215,0.4335017571944921,26tMEDbutzryy8RyHX8HX4,From These Heights,0.3562097294366664,4
0.7059538274605104,0.8305084745762712,2,0,0.1800694120708212,0.0056511060415297,0,0.5880554276269081,0.2269771344661212,0.4522806008229423,6cq5CiTm239TeNEE6YjqfE,Butterflies (with Starrah & Four Tet),0.3388268623913454,1
0.4544349939246659,0.6361581920903955,7,1,0.4077216065156304,0.7341029868921247,0,0.8908508376678181,0.5468848332284455,0.2538364370849331,2SfE58UZe7Y3TVjozT1fPC,Break in the Action,0.2536685245621411,0
0.7339003645200487,0.7050847457627119,2,1,0.3052990682994637,0.0235965060496867,0,0.571182185727074,0.3885043003985735,0.2084620483509886,2wC0GFu1wtihZ1EquDh8Ka,So Strange,0.2641474323612884,4
0.7630619684082626,0.897175141242938,2,1,0.2804303807620469,0.2732854542151298,0,0.3323419629711168,0.5647157541430669,0.5271646009730231,29TPjc8wxfz4XMn21O7VsZ,Sky,0.334296992716227,6
0.7679222357229649,0.4824858757062147,6,1,0.3243906497111436,0.4343067529896199,0,0.2717012491631305,0.4304594084329766,0.1585852395662668,43PGPuHIlVOc04jrZVh9L6,RAPSTAR,0.2856316651673148,0
0.9356014580801946,0.4813559322033899,6,0,0.1062338561355711,0.09054746711908,0,0.2829302383957348,0.3245227606461086,0.3581987818452418,2yJ9GVCLMmzBBfQAnfzlwr,THat Part,0.5001163093205179,1
0.3803159173754556,0.8090395480225988,4,1,0.3148719119983117,0.0652289865880911,0,0.2288742729851604,0.3108873505349276,0.6916655202171167,1MY4HVXfBkUg1mUjmCjznI,Groovy Tony / Eddie Kane,0.5698649351590146,2
0.8116646415552855,0.4158192090395479,2,0,0.4025515880824905,0.8177916882288665,0,0.2306804311269926,0.369624501783092,0.38928424027915,5lsrKf4mzIO4gA9U9eBYms,Overtime,0.4580600630135406,3
0.8444714459295262,0.4259887005649717,2,1,0.2509450291940836,0.2796415581141228,0,0.296951036414858,0.1168449758758128,0.3710369323511388,3mViCAKDSnEoGijjbmcQYA,Tookie Knows II,0.4666096196486065,5
0.7193195625759418,0.4463276836158192,1,1,0.0749198261610527,0.0219015450099552,0,0.2430898761251089,0.21124396895322,0.7148092099503482,1ue0vGOJCfPThzNJyy7WB9,Xmen,0.1119356063971032,5
0.7168894289185905,0.4350282485875706,3,0,0.1815460734385517,0.416297791942473,0,0.2182227974972976,0.6265995384938116,0.1271120727390973,2Ee9amLUslOwgoJWZEpSSD,Mystery Lady (feat. Don Toliver),0.3898338292777647,1
0.669501822600243,0.6090395480225989,6,1,0.0333695831964783,0.1012469086823849,0,0.2797520563802588,0.3266205160478288,0.5520217116700228,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),0.348333478298774,1
0.8432563791008505,0.6711864406779661,4,0,0.4051385811902589,0.0100262242253365,0,0.201637185084454,0.5972309628697293,0.1146741373488249,7uZqvqXzzYMKrexKxdcGmd,Diamonds Dancing (feat. Travis Scott),0.4102540453902715,1
0.8784933171324423,0.5265536723163842,6,1,0.2137092974980146,0.4396035062387808,0,0.2378204563674436,0.6758967904342353,0.4024162987605839,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),0.3951163465456962,6
0.8869987849331715,0.4248587570621468,11,0,0.2664540998697396,0.0414995320318504,0,0.2907749229235846,0.316131739039228,0.4396613179584026,6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),0.3705375894623724,1
0.6682867557715675,0.384180790960452,5,0,0.0192885343868365,0.0482793761907763,0,0.284510565825772,0.3486469477658904,0.4340895731455658,1DPLs8cVyL1Trlg5Kayua7,TIME FOR YOU,0.3514493651197416,1
0.4532199270959903,0.4847457627118644,5,1,0.0148945067781198,0.1800625970298986,0,0.4338176238570848,0.2741766310048247,0.57763547907,44ADyYoY5liaRa3EOAl4uf,Slide Away,0.3974552342623926,2
0.9040097205346296,0.6372881355932204,4,0,0.4192964437071576,0.0805895710106576,0,0.2938737774664774,0.5605202433396266,0.4020348437285041,33HO2V42Tc6xE0SbCg6vBj,Quicksand,0.3831144165058821,1
0.496962332928311,0.1774011299435028,1,1,0.021562413654832,0.440662856888613,0,0.5210667880724074,0.0541220893643801,0.3084658003676977,384R5qXSfAgwPFikxAXWnY,Pure,0.3575785843850651,3
0.6500607533414338,0.6677966101694914,0,1,0.191846608191039,0.256335843817815,0,0.3045525883429355,0.7105097545626179,0.6837737784058933,1bFoCHXsP2qd4YWi2JmlCN,"3, 2, 1",0.215338115559194,6
0.8189550425273391,0.6983050847457627,8,0,0.2223755199588704,0.4735027270334104,0,0.2413413330580694,0.7094608768617577,0.43391447903248,3JVTsvTldB6arHVlmxmTnM,Company (feat. Future),0.3664760618796761,0
0.496962332928311,0.4903954802259888,5,1,0.0114689861218998,0.649354934905551,0,0.2324780087995275,0.2857142857142856,0.2142276473604562,4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,0.3615831606867397,3
0.8821385176184691,0.928813559322034,7,0,0.3579535815772492,0.1906561035282203,0,0.2150415478039346,0.4283616530312565,0.4021911777580451,2f3ps1phFpXLut2KIJYZU4,Lets Ride,0.3355851241960186,1
0.6804374240583232,0.7333333333333334,2,0,0.3592822855372951,0.0837676229601541,0,0.4843789122770092,0.2364170337738619,0.2270220243380817,3uOIoS7lOvzQAtbbyttHp6,BUZZCUT (feat. Danny Brown),0.3474411273234348,1
0.5504252733900364,0.4508474576271186,8,0,0.1977044651647148,0.3146001295585844,0,0.5759086648076612,0.7671491504090622,0.7700326425453683,3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),0.2290931124399185,4
0.8456865127582018,0.3581920903954802,1,1,0.4944934066440318,0.0810133112705904,0,0.2288742729851604,0.1829242710299979,0.6526758132496215,6toQdWWc4noiOk3Eo5mVDS,Beat Box 3 (feat. DaBaby),0.3462374965228115,5
0.4216281895504253,0.4192090395480226,6,0,0.1637401047668769,0.1069674021914787,0,0.2448306304654404,0.2080973358506398,0.8144752804632491,6h3VI9aFIrM6DWM9r1NFes,Around,0.2441778318643335,1
0.7667071688942892,0.4790960451977402,4,1,0.0532377986475535,0.1260357138884578,0,0.3899560189570429,0.6360394378015523,0.4713033255374764,0xtRShSDM9MNsaARH6hJkF,Marigold,0.4143163187519967,6
0.5540704738760632,0.6519774011299435,1,1,0.1305986882593123,0.1008231684224521,0,0.3572600154850345,0.4965387035871617,0.1521755443550909,49nkBg3OJtp6m6TQPmG1Qw,Wolves,0.3972765568658864,6
0.7582017010935602,0.5480225988700564,0,0,0.0391619609855925,0.0143801553961468,0,0.3222949722811761,0.0379693727711348,0.4640994534562329,3aQem4jVGdhtg116TmJnHz,What’s Next,0.3081119890342865,2
0.7132442284325639,0.543502824858757,1,1,0.279037960523984,0.2097244152251994,0,0.1667135549598121,0.4755611495699601,0.5302224945908427,2fa9FqK1x57Gl5BvTCs7ar,1v1 Rust,0.3144401224437169,5
0.4349939246658567,0.7186440677966102,7,0,0.0244814687213009,0.0164988566958111,0,0.665522740275174,0.0441577512062093,0.5906612304113461,2hjqFVoMk6ssbfgtHEyhsY,Ark,0.3128243646959283,2
0.5370595382746052,0.527683615819209,2,0,0.0189634437223774,0.0003956674677123,1,0.382292963491844,0.171386616320537,0.3709243718498694,7exvmI4FqAE4NFYTkF1gR5,Love Is a Battlefield,0.4387382058465727,2
0.433778857837181,0.7016949152542372,1,1,0.0572152512119199,0.0015196385071842,0,0.2020272965674588,0.3224250052443885,0.7211751316332529,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,0.3456081641697954,2
0.5066828675577156,0.3819209039548022,6,1,0.2266919653341579,0.2107837658750316,0,0.5371841441546807,0.4566813509544787,0.5399777380341935,2CnjVYs88XhZBZ5x2KR0ra,Lost In America,0.3118686500357648,1
0.6306196840826247,0.3649717514124294,1,1,0.6445013497429228,0.0016997281176557,0,0.1823700670043293,0.0979651772603314,0.5639906449716723,2JfeUjJvP1lJkCSne9g0de,Grammys,0.3777988108924716,5
0.3803159173754556,0.6779661016949152,7,1,0.0090179128002964,0.0012865813642211,0,0.4940133000401996,0.2311726452695615,0.2648736195705192,3SawmGBjjq8EOYZJV11cJm,Only Wanna Be With You - Pokémon 25 Version,0.4085027735290061,2
0.970838396111786,0.7751412429378531,7,1,0.1947780835734971,0.0037442748718318,1,0.203777440119012,0.8542059995804487,0.4103142939329889,1pKYYY0dkg23sQQXi0Q5zN,Around the World,0.6154131111642751,6
0.9720534629404618,0.3706214689265537,11,1,0.4760065889396001,0.0042315761707546,0,0.3987604520913134,0.6182085168869309,0.4651187513288392,4aarlAfLKVCTxUDNgbwhjH,Cry Baby (feat. DaBaby),0.2293258259499237,5
0.8991494532199271,0.7435028248587571,11,1,0.1136264921244437,0.0719028956820338,0,0.2717012491631305,0.6800923012376756,0.4954788198656779,6jzW19SQaLj1kLArvipGQZ,Grey Area,0.2966484885903219,6
0.804374240583232,0.584180790960452,10,0,0.269258650362991,0.0078969294191739,0,0.329492979341052,0.4073840990140548,0.5461122853533775,5SWnsxjhdcEDc7LJjq9UHk,Runnin,0.3387735348190816,1
0.6476306196840826,0.4576271186440678,8,0,0.4371450971795481,0.1032596749170661,0,0.539172222888767,0.2941053073211663,0.1070075165401403,1xqRKo0SDFDO5Jy8yEVD0X,ROLLIN N CONTROLLIN FREESTYLE,0.3308728274995952,1
0.6354799513973269,0.8101694915254237,0,1,0.0106523579809896,0.0224312203348713,0,0.7127760382004236,0.6475770925110131,0.3900346436209463,5QO79kh1waicV47BqGRL3g,Save Your Tears,0.370435476790313,4
0.7496962332928312,0.6745762711864406,2,1,0.4710423047791644,0.0016997281176557,0,0.2288742729851604,0.3727711348856723,0.6079017471891142,7fxSLnklnayJNBIKntXedZ,Slidin,0.3202634294481928,5
0.8529769137302552,0.5073446327683616,7,0,0.1048441169435193,0.698085064797831,0,0.2634928470580722,0.3465491923641702,0.3708180647097815,4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),0.242908957063134,3
0.8104495747266101,0.8508474576271187,2,1,0.1592590408850534,0.0080240514971537,0,0.4950748737007547,0.8122508915460457,0.4208574608852258,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.2916803213692657,6
0.6354799513973269,0.4847457627118644,11,1,0.0336919051461704,0.3294310386562349,0,0.1949373411045123,0.8237885462555066,0.5357504658754082,7H5IsUlbk0nnm0ol4e3v5I,Дискотека / Discoteque,0.4133603434516801,6
0.5686512758201702,0.5163841807909604,1,0,0.3934656891475451,0.3251936360569062,0,0.3758214081911824,0.1220893643801132,0.5292594769688708,2w5Qf18KUY1epCmwLa8lui,Point,0.203447375773165,5
0.6828675577156744,0.6090395480225989,3,0,0.1577626994432126,0.2118431165248638,0,0.2684373179318124,0.6643591357247745,0.5285465937941645,5vGLcdRuSbUhD8ScwsGSdA,Whoopty,0.1963734825720826,1
0.7120291616038883,0.6463276836158193,10,0,0.070511100653814,0.3071846750097592,0,0.4734988145561744,0.5699601426473672,0.4894318196030366,66emkuEcHhtTIRtVilIgJp,Hooped,0.3006072866254226,1
0.6561360874848117,0.6384180790960452,1,1,0.0468542709366019,0.0022505904555684,0,0.2860851360857221,0.1797776379274176,0.1616869067123579,43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),0.2691369067606819,5
0.7132442284325639,0.7548022598870057,0,1,0.4685546644716168,0.4883336361310608,0,0.8749738513119154,0.8248374239563665,0.6401753442475331,68wXv4DokvcOVNvuJ7FbWp,CUT EM IN (feat. Rick Ross),0.3061123367263521,4
0.707168894289186,0.4666666666666667,7,0,0.1962419099863865,0.8696998700706429,0,0.4159568937542369,0.6213551499895111,0.5164275798241555,4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,0.2470598862568241,3
0.770352369380316,0.5062146892655368,7,0,0.0730317854005287,0.5720223374678025,0,0.2270594103154767,0.2699811202013845,0.4020536038120489,2JmFRXaJrkAUD2cs6U20KG,Jet Fuel,0.5347897474136865,3
0.6488456865127582,0.4271186440677965,1,1,0.3592822855372951,0.0316475709884112,0,0.1963273868941167,0.3475980700650303,0.3082969596157935,0bhnUFDQFCEHCBlsQfHnj5,Photograph,0.3755526777793442,5
0.7484811664641556,0.7175141242937852,6,0,0.3271004365902112,0.012049583966516,0,0.1522878909738875,0.7734424166142227,0.5335680428230174,2IT0T0EqPaUxasjl2o8J2G,Christopher Walking,0.3299737697138943,1
0.9088699878493318,0.607909604519774,10,0,0.1305986882593123,0.0197828437102909,0,0.4724003055557841,0.3570379693727711,0.4708218167264905,2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),0.3297253024798012,1
0.3657351154313487,0.5943502824858757,5,1,0.3685539764924295,0.4766807789829069,0,0.2465636992435376,0.5542269771344661,0.2266655827507285,388bpvPl0s0VxtZorgBFtO,Cookie Chips,0.4339748239595268,0
0.5771567436208992,0.7378531073446328,11,0,0.0291737745168185,0.037897739822421,0,0.2551172161978187,0.1441157960981749,0.3710869592405918,0EtcGmf2mVZbHWq2ZGP3t7,Spotlight,0.5205782501120679,2
0.9234507897934388,0.3593220338983051,10,0,0.0396437610695539,0.3262529867067384,0,0.5558441074444633,0.7933710929305642,0.3834498542966845,3KE3qryoJxmjwVPB1uTc30,Only For You - Tennyson Remix,0.3520539885005915,1
