danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,songName,duration_min
0.905224787363305,0.632768361581921,1,1,0.5932733730263408,0.17052844118140906,0,0.16736340979170244,0.6307950492972518,0.5269707467763924,0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To,0.17067630853298166
0.8092345078979344,0.7954802259887005,7,1,0.3856385696428702,0.03800367488740427,0,0.1998762651519635,0.36333123557793157,0.24596345535725456,2CHmgtK8OCL28WtIK96u4N,30 Hours,0.5110823911607485
0.6634264884568651,0.744632768361582,1,1,0.3882516534595818,0.15569753208375864,0,0.4712998471115735,0.07908537864484999,0.24660129819778137,0SPUNC31ZXVbadaj4M5TfD,Dumb It Down (feat. GemStones & Graham Burris),0.4118675943714883
0.5382746051032807,0.5096045197740113,7,1,0.4064305890649037,0.317778181508081,0,0.3060576178852623,0.6874344451436962,0.44670260264892386,2cv6XK6H0imQqD16uvHMOS,Feelin' Peachy,0.33157850820767193
0.41919805589307413,0.8824858757062147,4,1,0.019613562310647842,0.00012871110395460897,0,0.39625944129343554,0.24375917767988253,0.48676788773966023,57bgtoPSgt236HzfBOd8kj,Thunderstruck,0.47581258168555757
0.44106925880923453,0.6779661016949152,5,0,0.017662453173322205,0.2616325970669759,0,0.34771860822114925,0.5342983008181246,0.12731843365809126,6urCAbunOQI4bLhmGpX7iS,Don't Speak,0.4388173003217966
0.603888213851762,0.5367231638418078,1,1,0.007872856637103735,0.01882942812544195,0,0.41231639646651946,0.5332494231172645,0.3712933201595859,7aNW0M1R6eUnoXKpN2HncV,HEADY,0.3642195796342567
0.47509113001215075,0.5322033898305084,6,0,0.0011504196860127047,0.05082181775037356,0,0.4207746260921212,0.4398993077407174,0.20209612666808413,5bzXWaxInedSVFe7w18hgf,Karma & Friends,0.28445965461312334
0.6561360874848117,0.47570621468926555,2,1,0.41801427220860676,0.008776190458534634,0,0.21859524577344824,0.4640234948604992,0.12614905511712549,2Wp2IjSLARq1XaoIMaDgCp,Everybody Loves You,0.3183060868718746
0.7302551640340219,0.9084745762711864,6,0,0.13970212762502707,0.0038290229238183877,0,0.36529713933728597,0.6622613803230543,0.4524994684642996,0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,0.32230018250615416
0.7326852976913731,0.8836158192090396,11,0,0.02091304708345515,0.024232116439586032,0,0.48974932697814494,0.9853157121879588,0.40387333191590485,4Hff1IjRbLGeLgFgxvHflk,DARE,0.4136233105095947
0.6002430133657352,0.9028248587570621,2,1,0.053874822648340516,0.0019221917541204772,0,0.5759086648076612,0.7786868051185231,0.4263041384744301,5YBVDvTSSSiqv7KZDeUlXA,Renegades Of Funk,0.4525653746833315
0.4240583232077765,0.6293785310734463,0,1,0.07334660588597694,0.13345116843728302,0,0.19533507180161502,0.5961820851688692,0.2824455644909139,0CoPoNohPHCjvggWHlxgk5,Kielbasa,0.31104953653492734
0.41919805589307413,0.6666666666666666,5,1,0.014568566738008014,0.005799415132506229,0,0.3351741379980707,0.34340255926159,0.34609227459759623,5h9hkYIBWTZYFRmF6Iz1gt,Love/Paranoia,0.3215425285321614
0.7424058323207777,0.44971751412429384,1,1,0.02091304708345515,0.49045233743072514,0,0.3463405077844281,0.368575624082232,0.4021474042297735,7DadX5HSUmxfYdwRNqXTks,Patagonia,0.3323490118634104
0.7302551640340219,0.897175141242938,4,1,0.01146898612189981,0.010026224225336597,0,0.7776775409785963,0.7577092511013215,0.4335017571944921,26tMEDbutzryy8RyHX8HX4,From These Heights,0.35620972943666646
0.7059538274605104,0.8305084745762712,2,0,0.18006941207082122,0.0056511060415297245,0,0.5880554276269081,0.22697713446612122,0.45228060082294236,6cq5CiTm239TeNEE6YjqfE,Butterflies (with Starrah & Four Tet),0.33882686239134546
0.4544349939246659,0.6361581920903955,7,1,0.4077216065156304,0.7341029868921247,0,0.8908508376678181,0.5468848332284455,0.25383643708493314,2SfE58UZe7Y3TVjozT1fPC,Break in the Action,0.2536685245621411
0.7339003645200487,0.7050847457627119,2,1,0.3052990682994637,0.023596506049686727,0,0.571182185727074,0.3885043003985735,0.20846204835098864,2wC0GFu1wtihZ1EquDh8Ka,So Strange,0.2641474323612884
0.7630619684082626,0.897175141242938,2,1,0.28043038076204696,0.2732854542151298,0,0.3323419629711168,0.5647157541430669,0.5271646009730231,29TPjc8wxfz4XMn21O7VsZ,Sky,0.334296992716227
0.7679222357229649,0.4824858757062147,6,1,0.3243906497111436,0.43430675298961996,0,0.2717012491631305,0.43045940843297664,0.15858523956626686,43PGPuHIlVOc04jrZVh9L6,RAPSTAR,0.2856316651673148
0.9356014580801946,0.4813559322033899,6,0,0.10623385613557118,0.09054746711908004,0,0.2829302383957348,0.32452276064610863,0.35819878184524184,2yJ9GVCLMmzBBfQAnfzlwr,THat Part,0.5001163093205179
0.38031591737545567,0.8090395480225988,4,1,0.31487191199831177,0.0652289865880911,0,0.2288742729851604,0.3108873505349276,0.6916655202171167,1MY4HVXfBkUg1mUjmCjznI,Groovy Tony / Eddie Kane,0.5698649351590146
