id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
42ZrMq4BKsWDrrbMnMRYaK,Jail,3,0.3657351154313487,0.5220338983050847,0.1120890333888548,0.5667255842186416,0.1919395155046628,0.5867421858611285,0.3397701264429631,0.4807631676071284,4,1,0
2WrzwxqDxBWcWYkk9DAJ9j,Candy Wrappers,3,0.6488456865127582,0.4937853107344633,0.0031207412702141,0.7372810388416213,0.4940133000401996,0.4787077826725403,0.2461823229986118,0.3362864097817188,5,1,0
3Uw2se3aQU1UFrpRBvBnB4,Sept. 16,3,0.5941676792223574,0.6056497175141243,0.0153832985917383,0.8093168830302091,0.284510565825772,0.4682190056639395,0.5334617356829296,0.4192354753616098,4,0,0
4uZN4qoIhwCQz3HcthbcGv,Dolce & Gabbana - Slowed,3,0.8116646415552855,0.2418079096045197,0.1562650273285049,0.5635475322691451,0.1725147749280917,0.0948185441577512,0.3724439386170067,0.4214804177976765,7,0,0
13HsOwrwTA5HgLuoaDHncP,RUNITUP (feat. Teezo Touchdown),3,0.6172539489671933,0.406779661016949,0.165231147079412,0.5985061037136067,0.3987604520913134,0.1210404866792531,0.3762835023825306,0.3914748097418464,10,0,0
7DadX5HSUmxfYdwRNqXTks,Patagonia,3,0.7424058323207777,0.4497175141242938,0.0209130470834551,0.4904523374307251,0.3463405077844281,0.368575624082232,0.4021474042297735,0.3323490118634104,1,1,0
5lsrKf4mzIO4gA9U9eBYms,Overtime,3,0.8116646415552855,0.4158192090395479,0.4025515880824905,0.8177916882288665,0.2306804311269926,0.369624501783092,0.38928424027915,0.4580600630135406,2,0,0
384R5qXSfAgwPFikxAXWnY,Pure,3,0.496962332928311,0.1774011299435028,0.021562413654832,0.440662856888613,0.5210667880724074,0.0541220893643801,0.3084658003676977,0.3575785843850651,1,1,0
4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,3,0.496962332928311,0.4903954802259888,0.0114689861218998,0.649354934905551,0.2324780087995275,0.2857142857142856,0.2142276473604562,0.3615831606867397,5,1,0
4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),3,0.8529769137302552,0.5073446327683616,0.1048441169435193,0.698085064797831,0.2634928470580722,0.3465491923641702,0.3708180647097815,0.242908957063134,7,0,0
4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,3,0.707168894289186,0.4666666666666667,0.1962419099863865,0.8696998700706429,0.4159568937542369,0.6213551499895111,0.5164275798241555,0.2470598862568241,7,0,0
2JmFRXaJrkAUD2cs6U20KG,Jet Fuel,3,0.770352369380316,0.5062146892655368,0.0730317854005287,0.5720223374678025,0.2270594103154767,0.2699811202013845,0.4020536038120489,0.5347897474136865,7,0,0
5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),3,0.5613608748481167,0.5423728813559322,0.1562650273285049,0.4554937659862634,0.5702331559736173,0.1378225298930144,0.5516527633603061,0.3023534122644893,1,1,0
