id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
0jx15CFfjkYXK0MGZYv2LB,Some Other Way,2,0.5212636695018226,0.5480225988700564,0.0063994966755258,0.2690480516158011,0.256806216290231,0.2175372351583805,0.5276336030616458,0.3039134106874394,5,1,0
1AL43xNYEG5KSoqf9Yd6Cr,Violence,2,0.4155528554070474,0.9096045197740114,0.0433329896685983,0.000630843311975,0.2517177903952979,0.0548563037549821,0.2769613667346198,0.3783657152434331,5,0,1
10dLRZ7GCIXEuUuONkNcxI,Kaleidoscope (Feat. Crystalline),2,0.5540704738760632,0.6508474576271187,0.0267483521082675,0.0073990346137528,0.2039713628809198,0.1000629326620516,0.4521930537663994,0.3645899538507169,0,1,0
1Ounm82xbJhPkaHzk4owtl,Us and Them,2,0.5650060753341434,0.6881355932203389,0.0171743224954445,0.3516774023027105,0.2055189122790468,0.3371092930564295,0.1301699663569169,0.3397906081158018,5,1,0
7cPO2IPraPDlGIguekShlV,Jewel,2,0.3730255164034022,0.4372881355932203,0.0330471995465656,0.1726471424810734,0.8855856155281303,0.0563247325361862,0.3604312317870855,0.3351348886813645,0,1,0
1KbfyEZmBDhaeHnO2w2ZxR,Divide (feat. Kelsey Bulkin),2,0.3730255164034022,0.5220338983050847,0.0173370484419454,0.0140623502011971,0.6206911573437455,0.2364170337738619,0.183279762872544,0.4091942550718103,0,1,0
42pfVZ7DtHXhcAvQvXqHdG,Rock Music,2,0.416767922235723,0.6813559322033897,0.0545116057855237,0.0068375787693417,0.3222949722811761,0.1766310048248374,0.3891841865002439,0.4582502758667702,5,1,1
0fhoeNTlGRZgNlwfVLauFs,Too Many Gods,2,0.486026731470231,0.5751412429378531,0.0322409703282382,0.3537961036023749,0.2066751394345619,0.0769876232431298,0.4098140250384582,0.2539126135597166,0,1,0
6mNMp0g3zkg1K7uBpn07zl,Red Lips (feat. Sam Bruno) - Skrillex Remix,2,0.4507897934386392,0.9875706214689264,0.1889100212534515,0.0005217301950423,0.3477186082211492,0.119991608978393,0.5584376602423804,0.3823687613421956,8,1,0
0Kz9aGVgFvndWkcaiylIt5,Warm Winds (feat. Isaiah Rashad),2,0.2794653705953828,0.4474576271186441,0.3311569592628013,0.2743448048649619,0.7292573849454433,0.1378225298930144,0.1829921082581887,0.5407462109195817,7,1,0
0FLFE8mxBn1yWAX8s2L8ru,All I Need,2,0.1239368165249088,0.423728813559322,0.0332083990855258,0.2934131165619411,0.3874138602331251,0.0711139081183133,0.308528333979514,0.383825782104866,8,1,1
