id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
4CGORuRtjSK6xMy8s1VvSS,The Mission,1,0.669501822600243,0.3706214689265537,0.0901042782973534,0.1991309087268777,0.2171031712015413,0.3843087895951332,0.2399664819840665,0.3313309743851573,10,0,0
6413UUgINHbZsCJeJBFlmT,I'm Just Snacking,1,0.5565006075334143,0.4135593220338982,0.0075455546864086,0.1429853242857726,0.4183708852399542,0.368575624082232,0.4521367735157648,0.3424425399554927,8,0,0
7uWdDOhI3wydISWM1AXN0M,My Potna Dem,1,0.7047387606318348,0.4711864406779661,0.1003582513036791,0.1069674021914787,0.1927415167501923,0.0497168030207677,0.4649311504933902,0.2611790672174133,0,0,0
0xgMhStlvnlNzwewETY4L6,No Limit,1,0.534629404617254,0.3661016949152542,0.032563508332097,0.0806955060756408,0.2517177903952979,0.1388714075938745,0.3704241029553386,0.2420922991433111,10,0,0
4LH1gsNA3wUS6QKkGZoJN8,XXL,1,0.919805589307412,0.6169491525423729,0.3934656891475451,0.0025683956505181,0.1860673801585555,0.7115586322634779,0.5521467788936554,0.2622293207967501,6,0,0
4VW44pawoOHPUjlN7DX5vk,GANG GANG (with Lil Wayne),1,0.7229647630619684,0.5129943502824859,0.279037960523984,0.1546381814339264,0.2270594103154767,0.5500314663310257,0.5588691421639131,0.3092244260727386,3,0,0
0RY6G1JjcZNJP6QtCFlzHm,Just For Me (feat. SZA) - Space Jam: A New Legacy,1,0.6731470230862697,0.6587570621468926,0.0511658049762694,0.3029472724104305,0.4219726931010836,0.60562198447661,0.2704578711057193,0.3731624494419525,4,0,0
3M89zvwwb1jtDUDKYNsdiA,Calabria (feat. Lujavo & Nito-Onna),1,0.692588092345079,0.8983050847457626,0.0638762968709961,0.0161810515008615,0.2146654470424637,0.3622823578770714,0.4273609565141263,0.2083901651771812,10,0,1
5RXOfsXcysYnhjEwXFTkG3,Brave (feat. Dakk & EVAN GIIA),1,0.6184690157958689,0.5887005649717514,0.4598188721730478,0.2287927269221785,0.3490928858883811,0.7199496538703586,0.5591005165276337,0.3488106984099282,3,0,0
6p9MYo3jPcffM4tT1B3Bq8,Key to the Streets (Remix),1,0.7557715674362091,0.7039548022598869,0.3499592682339908,0.139807272336276,0.2717012491631305,0.6297461715963918,0.5270020135823006,0.4209515602477815,6,0,0
