id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
7f1w2rZoIf7g56McEUTh5W,Jail pt 2,6,0.6597812879708385,0.5231638418079095,0.0439737704932223,0.4798588309324034,0.1969214044748624,0.6916299559471365,0.3395950323298773,0.4807631676071284,4,1,0
4ZtFanR9U6ndgddUvNcjcG,good 4 u,6,0.4933171324422842,0.6271186440677966,0.2006257706361406,0.354855454252207,0.1925411936637991,0.6937277113488566,0.6956801780957265,0.3080994531204783,9,1,0
1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",6,0.6622114216281896,0.6214689265536724,0.165231147079412,0.3188375321579131,0.397511380763857,0.8563037549821689,0.1498367872731593,0.357599315021774,4,0,0
0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),6,0.9173754556500608,0.6169491525423729,0.2122605815531961,0.3336684412555636,0.2014419658883303,0.803859869939165,0.2267656365296347,0.2299909446396942,8,0,0
39LLxExYz6ewLAcYrzQQyP,Levitating,6,0.6537059538274606,0.8757062146892656,0.0816679769989018,0.0594025580140141,0.391222601532084,0.9307740717432348,0.2960028515326988,0.3517437006792677,6,0,0
6OGogr19zPTM4BALXuMQpF,Take My Breath,6,0.7181044957472662,0.7129943502824858,0.0390013303228735,0.0113080385116335,0.2234030599616023,0.5154185022026432,0.4085008191903148,0.3774473471379182,8,1,0
21AJQhGZpujjZQXByZAXpr,REPEAT IT (with Gunna),6,0.6366950182260026,0.6531073446327684,0.4422101601914007,0.0587669476241148,0.1430550423794053,0.5888399412628487,0.3311905149017598,0.3294034414090133,9,1,0
5RWp0wbRWI5rC8qemJ42h8,Y DON'T U,6,0.761846901579587,0.7310734463276837,0.0667229854327063,0.0823904671153723,0.2413413330580694,0.6926788336479967,0.5650724764560953,0.2176557394847887,9,1,0
0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To,6,0.905224787363305,0.632768361581921,0.5932733730263408,0.170528441181409,0.1673634097917024,0.6307950492972518,0.5269707467763924,0.1706763085329816,1,1,0
7aNW0M1R6eUnoXKpN2HncV,HEADY,6,0.603888213851762,0.5367231638418078,0.0078728566371037,0.0188294281254419,0.4123163964665194,0.5332494231172645,0.3712933201595859,0.3642195796342567,1,1,0
4Hff1IjRbLGeLgFgxvHflk,DARE,6,0.7326852976913731,0.8836158192090396,0.0209130470834551,0.024232116439586,0.4897493269781449,0.9853157121879588,0.4038733319159048,0.4136233105095947,11,0,0
29TPjc8wxfz4XMn21O7VsZ,Sky,6,0.7630619684082626,0.897175141242938,0.2804303807620469,0.2732854542151298,0.3323419629711168,0.5647157541430669,0.5271646009730231,0.334296992716227,2,1,0
1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),6,0.8784933171324423,0.5265536723163842,0.2137092974980146,0.4396035062387808,0.2378204563674436,0.6758967904342353,0.4024162987605839,0.3951163465456962,6,1,0
1bFoCHXsP2qd4YWi2JmlCN,"3, 2, 1",6,0.6500607533414338,0.6677966101694914,0.191846608191039,0.256335843817815,0.3045525883429355,0.7105097545626179,0.6837737784058933,0.215338115559194,0,1,0
0xtRShSDM9MNsaARH6hJkF,Marigold,6,0.7667071688942892,0.4790960451977402,0.0532377986475535,0.1260357138884578,0.3899560189570429,0.6360394378015523,0.4713033255374764,0.4143163187519967,4,1,0
49nkBg3OJtp6m6TQPmG1Qw,Wolves,6,0.5540704738760632,0.6519774011299435,0.1305986882593123,0.1008231684224521,0.3572600154850345,0.4965387035871617,0.1521755443550909,0.3972765568658864,1,1,0
1pKYYY0dkg23sQQXi0Q5zN,Around the World,6,0.970838396111786,0.7751412429378531,0.1947780835734971,0.0037442748718318,0.203777440119012,0.8542059995804487,0.4103142939329889,0.6154131111642751,7,1,1
6jzW19SQaLj1kLArvipGQZ,Grey Area,6,0.8991494532199271,0.7435028248587571,0.1136264921244437,0.0719028956820338,0.2717012491631305,0.6800923012376756,0.4954788198656779,0.2966484885903219,11,1,0
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,6,0.8104495747266101,0.8508474576271187,0.1592590408850534,0.0080240514971537,0.4950748737007547,0.8122508915460457,0.4208574608852258,0.2916803213692657,2,1,0
7H5IsUlbk0nnm0ol4e3v5I,Дискотека / Discoteque,6,0.6354799513973269,0.4847457627118644,0.0336919051461704,0.3294310386562349,0.1949373411045123,0.8237885462555066,0.5357504658754082,0.4133603434516801,11,1,0
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",6,0.907654921020656,0.6937853107344633,0.3486231855125857,0.0668180125628393,0.3545523951424915,0.8479127333752883,0.5586377678001928,0.3883898065595724,11,0,0
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,6,0.793438639125152,0.4542372881355933,0.2151567683065002,0.1270950645382899,0.1891174732651703,0.8500104887770085,0.6019985742336507,0.2644867792815967,5,0,0
4SHKs8ugjoATC3MgVym7Gs,Vetement Socks,6,0.9611178614823817,0.6542372881355931,0.0821377707204848,0.0873694151695835,0.1862715863075191,0.7933710929305642,0.4644183748764961,0.2646613087808776,2,1,0
0gEcmyKlIUoi3sHTFVO1bE,I Was Sad Last Night I'm OK Now,6,0.8663426488456867,0.5966101694915255,0.0597558999034509,0.526470259525019,0.381004989528222,0.790224459827984,0.4084132721337719,0.3297712628106138,5,0,0
6tqIes4TjudsjfIpK4P2Jh,Long Beach,6,0.7922235722964764,0.5694915254237288,0.230997375898837,0.0725385060719331,0.2342671271421795,0.5615691210404866,0.3083657465887915,0.424364516260055,2,1,0
2Sy2oGjP5RYB4cLVoDU0Gz,Delicate - Seeb Remix,6,0.6354799513973269,0.8045197740112994,0.0270719436515824,0.1012469086823849,0.1879007624410978,0.5710090203482273,0.3145878409645185,0.2992673887868659,0,1,0
0LElIcqYsk9bkk8v5EHVbc,Throw It In,6,0.6804374240583232,0.8429378531073446,0.4371450971795481,0.1631129866325838,0.2448306304654404,0.8070065030417453,0.3856072639043487,0.3026528089714828,1,0,0
7C4q3iDYe1EwGAgXUKKtwU,Sexotheque,6,0.7739975698663427,0.5344632768361581,0.021562413654832,0.0940433242635262,0.1852493031459444,0.725194042374659,0.3850257013144565,0.4326930560560315,7,1,0
5aeaaeKp8fY60CVHAzNbwL,Cereal (feat. Kenny Mason),6,0.6221142162818956,0.5740112994350283,0.3378961926734188,0.0776233891911275,0.3179227608667598,0.6150618837843507,0.4535125129757245,0.343673389126298,9,1,0
6RZmhpvukfyeSURhf4kZ0d,Is It True,6,0.6974483596597814,0.6271186440677966,0.009508412929583,0.003225193053414,0.2781540709906334,0.6654080134256345,0.3898282827019523,0.4055303849371138,0,1,0
341lTIxmhybbQsgydwJiFx,Stuntin' On You (feat. DaBaby),6,0.776427703523694,0.648587570621469,0.371193682647273,0.0117317787715663,0.2667957144636694,0.7451227186910006,0.7389784509173682,0.2360347114005715,10,0,0
2fZTS0VboxRpF0FdfY7E5P,Conversations,6,0.7168894289185905,0.5796610169491525,0.0949283146418675,0.1864187009288916,0.3060576178852623,0.5699601426473672,0.6519191565466438,0.3143465967071966,11,1,0
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,6,0.7630619684082626,0.6915254237288135,0.0425316706345909,0.0157573112409286,0.4756900254293428,0.9097965177260332,0.4144915392023213,0.3046326009919869,8,1,0
5gK8O1ovyNP0Jfx5snGdUu,sadder badder cooler - Banx & Ranx Remix,6,0.7181044957472662,0.696045197740113,0.0649839142617922,0.0196769086453076,0.4373243400397088,0.6675057688273547,0.5772665307602836,0.2534242957876055,1,1,0
1JhKbaSsS9yKMP4whv7bjS,Pelota,6,0.6111786148238154,0.6101694915254238,0.0567384525916444,0.0528345839850546,0.1909343429701926,0.9800713236836582,0.3015245694560827,0.2894784776067804,9,0,0
6cVstYpU7fB0IKhJJmaqVe,Connaissais de Face,6,0.5868772782503039,0.3875706214689265,0.0627679505447141,0.0533642593099707,0.1750596280414235,0.9905601006922592,0.5838575734457272,0.435074603629447,10,1,1
