id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
73uxnSsFMeJ15POpd3zgrV,Believe What I Say,4,0.5321992709599028,0.6180790960451977,0.3311569592628013,0.1567568827335908,0.6528482459676404,0.4084329767149149,0.2759733356679215,0.4099720681293569,7,1,0
7dltD9eEX7X1zk8JJ9BS0e,Superstar (feat. Matthew Santos),4,0.5042527339003645,0.8056497175141243,0.4784832543594735,0.2192585710736889,0.5519570520283454,0.4671701279630794,0.2447127831209275,0.4710972447281631,11,0,0
0MgOsVty0YR1kas7x16yoS,Freaking Out The Neighborhood,4,0.5054678007290401,0.8022598870056497,0.0992736636334595,0.0645933761981918,0.5777906347061434,0.844766100272708,0.5476943857323313,0.3003648106644749,8,0,0
465eCPwUAz2qz7IdQaxUui,Rare,4,0.4143377885783719,0.8384180790960452,0.4346068417148953,0.139807272336276,0.701610810716802,0.5154185022026432,0.1397376089648186,0.3565183848468502,8,1,0
2ZDRkJrKbceJRgLKkuex14,4 Da Kidz,4,0.307411907654921,0.5570621468926553,0.0557844501971759,0.4311287010401234,0.7828206497079306,0.3843087895951332,0.4911702540115312,0.3188739780652408,5,1,0
3f4NZkjWlw6jsS8B7I49hE,Space Hos,4,0.6998784933171325,0.8033898305084746,0.3216764957280451,0.2531577918683185,0.5281654256049144,0.6276484161946716,0.262972597771302,0.3608162688158036,1,1,0
4WM1hvYr2NC6bQnQXcj3sH,Meat Grinder,4,0.503037667071689,0.6870056497175141,0.4472600355852225,0.3802798698481792,0.8947823029941782,0.896161107614852,0.1992383406080769,0.2159409323606317,6,1,0
2BITQ360Knh6qNAOqR7Dyq,Miss The Rage (feat. Playboi Carti),4,0.5188335358444714,0.847457627118644,0.1517640032275073,0.0152276359160125,0.9269853527660292,0.3591357247744912,0.1333591805595507,0.402119300510787,8,1,0
5fbHRCsGpFIOLRtlhCRFDR,LEMONHEAD (feat. 42 Dugg),4,0.5625759416767923,0.5389830508474576,0.2832117722811161,0.164172337282416,0.7064137802981743,0.4829032934759806,0.5093487749665446,0.2139646973026361,1,1,0
2goHCrsDJaflEwQ930ef0o,MASSA,4,0.6415552855407048,0.8429378531073446,0.5711670028024495,0.348499350353214,0.49294996734759,0.4545835955527585,0.6347286666583289,0.3827763272235627,1,0,0
5YBVDvTSSSiqv7KZDeUlXA,Renegades Of Funk,4,0.6002430133657352,0.902824858757062,0.0538748226483405,0.0019221917541204,0.5759086648076612,0.7786868051185231,0.4263041384744301,0.4525653746833315,2,1,0
26tMEDbutzryy8RyHX8HX4,From These Heights,4,0.7302551640340219,0.897175141242938,0.0114689861218998,0.0100262242253365,0.7776775409785963,0.7577092511013215,0.4335017571944921,0.3562097294366664,4,1,0
2wC0GFu1wtihZ1EquDh8Ka,So Strange,4,0.7339003645200487,0.7050847457627119,0.3052990682994637,0.0235965060496867,0.571182185727074,0.3885043003985735,0.2084620483509886,0.2641474323612884,2,1,0
3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),4,0.5504252733900364,0.4508474576271186,0.1977044651647148,0.3146001295585844,0.5759086648076612,0.7671491504090622,0.7700326425453683,0.2290931124399185,8,0,0
5QO79kh1waicV47BqGRL3g,Save Your Tears,4,0.6354799513973269,0.8101694915254237,0.0106523579809896,0.0224312203348713,0.7127760382004236,0.6475770925110131,0.3900346436209463,0.370435476790313,0,1,0
68wXv4DokvcOVNvuJ7FbWp,CUT EM IN (feat. Rick Ross),4,0.7132442284325639,0.7548022598870057,0.4685546644716168,0.4883336361310608,0.8749738513119154,0.8248374239563665,0.6401753442475331,0.3061123367263521,0,1,0
