id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
4s7QLoImIwmPi9L6dq1nVW,TSU,0,0.4993924665856621,0.5096045197740113,0.5499530209240269,0.2415049347201646,0.5815400042436023,0.2301237675687014,0.4648748702427556,0.4945812055705446,9,1,0
4Sugj8dF1Cbb53LcGJhIxO,Rollin Stone,0,0.6585662211421628,0.2338983050847457,0.5594144625618026,0.164172337282416,0.2306804311269926,0.5961820851688692,0.4695023575171654,0.3762340191660185,0,1,0
2cv6XK6H0imQqD16uvHMOS,Feelin' Peachy,0,0.5382746051032807,0.5096045197740113,0.4064305890649037,0.317778181508081,0.3060576178852623,0.6874344451436962,0.4467026026489238,0.3315785082076719,7,1,0
2SfE58UZe7Y3TVjozT1fPC,Break in the Action,0,0.4544349939246659,0.6361581920903955,0.4077216065156304,0.7341029868921247,0.8908508376678181,0.5468848332284455,0.2538364370849331,0.2536685245621411,7,1,0
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,0,0.7679222357229649,0.4824858757062147,0.3243906497111436,0.4343067529896199,0.2717012491631305,0.4304594084329766,0.1585852395662668,0.2856316651673148,6,1,0
3JVTsvTldB6arHVlmxmTnM,Company (feat. Future),0,0.8189550425273391,0.6983050847457627,0.2223755199588704,0.4735027270334104,0.2413413330580694,0.7094608768617577,0.43391447903248,0.3664760618796761,8,0,0
388bpvPl0s0VxtZorgBFtO,Cookie Chips,0,0.3657351154313487,0.5943502824858757,0.3685539764924295,0.4766807789829069,0.2465636992435376,0.5542269771344661,0.2266655827507285,0.4339748239595268,5,1,0
1c5CllrZr45UBhWpIqM332,Funny Thing,0,0.5212636695018226,0.8858757062146893,0.5723377586243636,0.8760559739696359,0.3899560189570429,0.6538703587161736,0.5274334955038333,0.1806508512898726,7,1,1
0SIxPkBt6iyocxMSLgcxI7,California Heaven - Medasin Remix,0,0.7035236938031593,0.6700564971751412,0.6162339492766403,0.6641858440032015,0.5014078582839376,0.4063352213131948,0.6208524581962804,0.3721881094556346,11,1,0
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),0,0.7521263669501823,0.4519774011299435,0.604792789907575,0.2033683113262064,0.2482891833663695,0.4808055380742605,0.2435996848305965,0.2103563068666829,0,0,0
2hJf188Sz3XxfBDmYK1IMC,2012,0,0.970838396111786,0.3593220338983051,0.5816746206930777,0.8463941557743352,0.1998762651519635,0.2563457100902034,0.4215015570869343,0.3182466330012493,6,0,0
0z95CqBxQnSQhNnoWTZJKL,Slow Down Love (feat. Chelsea Cutler),0,0.5601458080194411,0.543502824858757,0.4760065889396001,0.5921499998146138,0.3848595668931552,0.2710299979022445,0.4477156471603488,0.2701873429400277,11,0,0
3DcL8FXLA9iKwqnyj9POLt,Baguetti (with JID & Kenny Beats),0,0.7667071688942892,0.456497175141243,0.6811023042736867,0.4427815581882773,0.2651475836679121,0.6675057688273547,0.0900546543767275,0.3127623702788415,7,1,0
3UNoPBNWST9mQleI5T53zL,Smile,0,0.7606318347509115,0.5129943502824859,0.3698743467537119,0.5688442855183059,0.5834074786030929,0.514369624501783,0.4782320497267282,0.3510382492572374,2,1,0
6WY88gYhRrnqS4wGtO45TH,Saturn,0,0.7630619684082626,0.3740112994350282,0.2352918079291266,0.5857938959156207,0.2270594103154767,0.5678623872456471,0.1522193178833623,0.3580200885470748,1,0,0
7IxsSEwA58TdsqneZg9XWw,Real Rap,0,0.4921020656136089,0.6338983050847458,0.3606099420364835,0.4364254542892843,0.2270594103154767,0.4283616530312565,0.4198881899020724,0.1945333537429792,4,0,0
0HXmd6XsYDTO9PapqMOiih,Touché,0,0.6354799513973269,0.7875706214689266,0.8570066221932251,0.6747793505015232,0.31054304971723,0.106356198867212,0.4392298360368699,0.1701519783748009,0,0,0
4jT3GU6bhC8mrtDPZsNd0S,Know You Know (ft. 2 Chainz),0,0.784933171324423,0.4971751412429379,0.3751455002962666,0.4639685711849208,0.2813440901793983,0.5919865743654289,0.5268831997198495,0.2834495226514588,0,0,0
7K8vPC3GPWafq2zXHuUGXz,Mama Mia,0,0.6731470230862697,0.5988700564971752,0.5629488440940503,0.354855454252207,0.2954150781965482,0.9800713236836582,0.5269457333316658,0.3853555451403104,5,0,0
6d9kuIq25drXF5HDK1BiYk,1919,0,0.4240583232077765,0.6067796610169491,0.4472600355852225,0.4343067529896199,0.1975143999410668,0.4084329767149149,0.4655127130832824,0.3366098203855258,3,0,0
5XR4V6uo2NCLkke1DyOcPY,Quits,0,0.6998784933171325,0.7661016949152543,0.4269690409504924,0.2425642853699968,0.3323419629711168,0.5112229913992028,0.1112097752541991,0.2585722341941081,2,1,0
0i1qCBWE1JbfbCBPAofuHT,Häagen Dazs,0,0.4896719319562577,0.4836158192090396,0.5054888679997309,0.2976505191612698,0.2954150781965482,0.6423327040067127,0.1464224520679865,0.3250128593695704,0,1,0
0JpyfvBMDuq4rAMhmO8rq2,The Beep Test,0,0.511543134872418,0.4338983050847457,0.9474386387746858,0.4671466231344173,0.3309195909496535,0.0611495699601426,1.0,1.0,7,0,0
2DjLLLV2r88a8TO0hVTVrS,Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples),0,0.5759416767922236,0.5186440677966101,0.5921170858666033,0.4682059737842495,0.2413413330580694,0.2479546884833228,0.5286153807671623,0.2581496315122876,7,1,0
5WnfnSpuNEGXyEt78PBA6d,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",0,0.589307411907655,0.607909604519774,0.5594144625618026,0.5476572725216625,0.1497774248295041,0.6685546465282147,0.4069062120889978,0.373887525559966,7,0,0
1AqemxWsT0iGg5Lvkm16Bt,Fukk Sleep (feat. FKA twigs),0,0.7788578371810451,0.3423728813559322,0.4772453769189564,0.4692653244340817,0.3987604520913134,0.290958674218586,0.5020198356616683,0.3338571961339161,2,1,0
5bwRASP58MvtaneNx7Ifrz,Nigga Needs,0,0.4349939246658567,0.5084745762711865,0.5851626416471821,0.256335843817815,0.296951036414858,0.1745332494231172,0.0,0.2844615475482655,1,1,0
7l0WDHafkQS5hZQTFcoQlG,Won't Believe (feat. ScHoolboy Q),0,0.7970838396111786,0.6836158192090395,0.4115887314799911,0.0738097268517317,0.1407006507445421,0.5374449339207048,0.1524069187188113,0.3686880418556825,8,1,0
1cQCdozRmaErXowT6iDQML,TROJAN HORSE,0,0.6002430133657352,0.6971751412429378,0.416731123817391,0.6101589608617606,0.4613062463039605,0.6612125026221942,0.2102755230936628,0.4425365850606049,8,1,0
3m2aDCqn8eT5ElXDUiboGU,Get Dripped (feat. Playboi Carti),0,0.9635479951397328,0.4293785310734462,0.5990429305087986,0.1112048047908074,0.6009161785813097,0.9360184602475352,0.4648873769651186,0.2719024496320421,8,1,0
4viXmrouw3kI33c3OAQOaV,She's the Type,0,0.5771567436208992,0.7152542372881355,0.4012565997972302,0.6758387011513554,0.4279256262548745,0.7178518984686384,0.3403329289493103,0.4916450099668318,9,0,0
1ZZaZVYMURipAsSqa3sG57,Deadass,0,0.6318347509113003,0.3932203389830508,0.3216764957280451,0.440662856888613,0.2018322952500041,0.8751835535976504,0.1467851470165214,0.2331345688835582,9,0,0
6MNVXCCvHKUmGvEhJerySY,Winter Wars,0,0.4775212636695018,0.7830508474576272,0.5487665945403345,0.7425777920907821,0.4897493269781449,0.7996643591357248,0.2137023650211989,0.379204808419955,1,1,0
4UoB59D0giPmZaPlGQVYpw,Old niggas,0,0.7837181044957474,0.5728813559322034,0.8648948435559249,0.7563493505386004,0.2082109328857335,0.6077197398783301,0.2264654751929162,0.3565711377691955,2,1,0
0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),0,0.8493317132442284,0.6610169491525423,0.2223755199588704,0.3929920776461653,0.2378204563674436,0.4850010488777008,0.4152294358217542,0.5120670811171604,2,1,0
